Absolute path,Relative path,Class name
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0789.jpg,dataset2\rose_0789.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0790.jpg,dataset2\rose_0790.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0791.jpg,dataset2\rose_0791.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0792.jpg,dataset2\rose_0792.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0793.jpg,dataset2\rose_0793.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0794.jpg,dataset2\rose_0794.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0795.jpg,dataset2\rose_0795.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0796.jpg,dataset2\rose_0796.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0797.jpg,dataset2\rose_0797.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0798.jpg,dataset2\rose_0798.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0799.jpg,dataset2\rose_0799.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0800.jpg,dataset2\rose_0800.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0801.jpg,dataset2\rose_0801.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0802.jpg,dataset2\rose_0802.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0803.jpg,dataset2\rose_0803.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0804.jpg,dataset2\rose_0804.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0805.jpg,dataset2\rose_0805.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0806.jpg,dataset2\rose_0806.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0807.jpg,dataset2\rose_0807.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0808.jpg,dataset2\rose_0808.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0809.jpg,dataset2\rose_0809.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0810.jpg,dataset2\rose_0810.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0811.jpg,dataset2\rose_0811.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0812.jpg,dataset2\rose_0812.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0813.jpg,dataset2\rose_0813.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0814.jpg,dataset2\rose_0814.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0815.jpg,dataset2\rose_0815.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0816.jpg,dataset2\rose_0816.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0817.jpg,dataset2\rose_0817.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0818.jpg,dataset2\rose_0818.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0819.jpg,dataset2\rose_0819.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0820.jpg,dataset2\rose_0820.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0821.jpg,dataset2\rose_0821.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0822.jpg,dataset2\rose_0822.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0823.jpg,dataset2\rose_0823.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0824.jpg,dataset2\rose_0824.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0825.jpg,dataset2\rose_0825.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0826.jpg,dataset2\rose_0826.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0827.jpg,dataset2\rose_0827.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0828.jpg,dataset2\rose_0828.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0829.jpg,dataset2\rose_0829.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0830.jpg,dataset2\rose_0830.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0831.jpg,dataset2\rose_0831.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0832.jpg,dataset2\rose_0832.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0833.jpg,dataset2\rose_0833.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0834.jpg,dataset2\rose_0834.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0835.jpg,dataset2\rose_0835.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0836.jpg,dataset2\rose_0836.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0837.jpg,dataset2\rose_0837.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0838.jpg,dataset2\rose_0838.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0839.jpg,dataset2\rose_0839.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0840.jpg,dataset2\rose_0840.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0841.jpg,dataset2\rose_0841.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0842.jpg,dataset2\rose_0842.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0843.jpg,dataset2\rose_0843.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0844.jpg,dataset2\rose_0844.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0845.jpg,dataset2\rose_0845.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0846.jpg,dataset2\rose_0846.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0847.jpg,dataset2\rose_0847.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0848.jpg,dataset2\rose_0848.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0849.jpg,dataset2\rose_0849.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0850.jpg,dataset2\rose_0850.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0851.jpg,dataset2\rose_0851.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0852.jpg,dataset2\rose_0852.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0853.jpg,dataset2\rose_0853.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0854.jpg,dataset2\rose_0854.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0855.jpg,dataset2\rose_0855.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0856.jpg,dataset2\rose_0856.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0857.jpg,dataset2\rose_0857.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0858.jpg,dataset2\rose_0858.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0859.jpg,dataset2\rose_0859.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0860.jpg,dataset2\rose_0860.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0861.jpg,dataset2\rose_0861.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0862.jpg,dataset2\rose_0862.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0863.jpg,dataset2\rose_0863.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0864.jpg,dataset2\rose_0864.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0865.jpg,dataset2\rose_0865.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0866.jpg,dataset2\rose_0866.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0867.jpg,dataset2\rose_0867.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0868.jpg,dataset2\rose_0868.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0869.jpg,dataset2\rose_0869.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0870.jpg,dataset2\rose_0870.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0871.jpg,dataset2\rose_0871.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0872.jpg,dataset2\rose_0872.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0873.jpg,dataset2\rose_0873.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0874.jpg,dataset2\rose_0874.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0875.jpg,dataset2\rose_0875.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0876.jpg,dataset2\rose_0876.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0877.jpg,dataset2\rose_0877.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0878.jpg,dataset2\rose_0878.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0879.jpg,dataset2\rose_0879.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0880.jpg,dataset2\rose_0880.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0881.jpg,dataset2\rose_0881.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0882.jpg,dataset2\rose_0882.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0883.jpg,dataset2\rose_0883.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0884.jpg,dataset2\rose_0884.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0885.jpg,dataset2\rose_0885.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0886.jpg,dataset2\rose_0886.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0887.jpg,dataset2\rose_0887.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0888.jpg,dataset2\rose_0888.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0889.jpg,dataset2\rose_0889.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0890.jpg,dataset2\rose_0890.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0891.jpg,dataset2\rose_0891.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0892.jpg,dataset2\rose_0892.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0893.jpg,dataset2\rose_0893.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0894.jpg,dataset2\rose_0894.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0895.jpg,dataset2\rose_0895.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0896.jpg,dataset2\rose_0896.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0897.jpg,dataset2\rose_0897.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0898.jpg,dataset2\rose_0898.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0899.jpg,dataset2\rose_0899.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0900.jpg,dataset2\rose_0900.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0901.jpg,dataset2\rose_0901.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0902.jpg,dataset2\rose_0902.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0903.jpg,dataset2\rose_0903.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0904.jpg,dataset2\rose_0904.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0905.jpg,dataset2\rose_0905.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0906.jpg,dataset2\rose_0906.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0907.jpg,dataset2\rose_0907.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0908.jpg,dataset2\rose_0908.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0909.jpg,dataset2\rose_0909.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0910.jpg,dataset2\rose_0910.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0911.jpg,dataset2\rose_0911.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0912.jpg,dataset2\rose_0912.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0913.jpg,dataset2\rose_0913.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0914.jpg,dataset2\rose_0914.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0915.jpg,dataset2\rose_0915.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0916.jpg,dataset2\rose_0916.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0917.jpg,dataset2\rose_0917.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0918.jpg,dataset2\rose_0918.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0919.jpg,dataset2\rose_0919.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0920.jpg,dataset2\rose_0920.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0921.jpg,dataset2\rose_0921.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0922.jpg,dataset2\rose_0922.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0923.jpg,dataset2\rose_0923.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0924.jpg,dataset2\rose_0924.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0925.jpg,dataset2\rose_0925.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0926.jpg,dataset2\rose_0926.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0927.jpg,dataset2\rose_0927.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0928.jpg,dataset2\rose_0928.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0929.jpg,dataset2\rose_0929.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0930.jpg,dataset2\rose_0930.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0931.jpg,dataset2\rose_0931.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0932.jpg,dataset2\rose_0932.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0933.jpg,dataset2\rose_0933.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0934.jpg,dataset2\rose_0934.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0935.jpg,dataset2\rose_0935.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0936.jpg,dataset2\rose_0936.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0937.jpg,dataset2\rose_0937.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0938.jpg,dataset2\rose_0938.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0939.jpg,dataset2\rose_0939.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0940.jpg,dataset2\rose_0940.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0941.jpg,dataset2\rose_0941.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0942.jpg,dataset2\rose_0942.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0943.jpg,dataset2\rose_0943.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0944.jpg,dataset2\rose_0944.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0945.jpg,dataset2\rose_0945.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0946.jpg,dataset2\rose_0946.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0947.jpg,dataset2\rose_0947.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0948.jpg,dataset2\rose_0948.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0949.jpg,dataset2\rose_0949.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0950.jpg,dataset2\rose_0950.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0951.jpg,dataset2\rose_0951.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0952.jpg,dataset2\rose_0952.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0953.jpg,dataset2\rose_0953.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0954.jpg,dataset2\rose_0954.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0955.jpg,dataset2\rose_0955.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0956.jpg,dataset2\rose_0956.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0957.jpg,dataset2\rose_0957.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0958.jpg,dataset2\rose_0958.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0959.jpg,dataset2\rose_0959.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0960.jpg,dataset2\rose_0960.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0961.jpg,dataset2\rose_0961.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0962.jpg,dataset2\rose_0962.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0963.jpg,dataset2\rose_0963.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0964.jpg,dataset2\rose_0964.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0965.jpg,dataset2\rose_0965.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0966.jpg,dataset2\rose_0966.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0967.jpg,dataset2\rose_0967.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0968.jpg,dataset2\rose_0968.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0969.jpg,dataset2\rose_0969.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0970.jpg,dataset2\rose_0970.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0971.jpg,dataset2\rose_0971.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0972.jpg,dataset2\rose_0972.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0973.jpg,dataset2\rose_0973.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0974.jpg,dataset2\rose_0974.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0975.jpg,dataset2\rose_0975.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0976.jpg,dataset2\rose_0976.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0977.jpg,dataset2\rose_0977.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0978.jpg,dataset2\rose_0978.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0979.jpg,dataset2\rose_0979.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0980.jpg,dataset2\rose_0980.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0981.jpg,dataset2\rose_0981.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0982.jpg,dataset2\rose_0982.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0983.jpg,dataset2\rose_0983.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0984.jpg,dataset2\rose_0984.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0985.jpg,dataset2\rose_0985.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0986.jpg,dataset2\rose_0986.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0987.jpg,dataset2\rose_0987.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0988.jpg,dataset2\rose_0988.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0989.jpg,dataset2\rose_0989.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0990.jpg,dataset2\rose_0990.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0991.jpg,dataset2\rose_0991.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0992.jpg,dataset2\rose_0992.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0993.jpg,dataset2\rose_0993.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0994.jpg,dataset2\rose_0994.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0995.jpg,dataset2\rose_0995.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0996.jpg,dataset2\rose_0996.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0997.jpg,dataset2\rose_0997.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0998.jpg,dataset2\rose_0998.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0999.jpg,dataset2\rose_0999.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0000.jpg,dataset2\tulip_0000.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0001.jpg,dataset2\tulip_0001.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0002.jpg,dataset2\tulip_0002.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0003.jpg,dataset2\tulip_0003.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0004.jpg,dataset2\tulip_0004.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0005.jpg,dataset2\tulip_0005.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0006.jpg,dataset2\tulip_0006.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0007.jpg,dataset2\tulip_0007.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0008.jpg,dataset2\tulip_0008.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0009.jpg,dataset2\tulip_0009.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0010.jpg,dataset2\tulip_0010.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0011.jpg,dataset2\tulip_0011.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0012.jpg,dataset2\tulip_0012.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0013.jpg,dataset2\tulip_0013.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0014.jpg,dataset2\tulip_0014.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0015.jpg,dataset2\tulip_0015.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0016.jpg,dataset2\tulip_0016.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0017.jpg,dataset2\tulip_0017.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0018.jpg,dataset2\tulip_0018.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0019.jpg,dataset2\tulip_0019.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0020.jpg,dataset2\tulip_0020.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0021.jpg,dataset2\tulip_0021.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0022.jpg,dataset2\tulip_0022.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0023.jpg,dataset2\tulip_0023.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0024.jpg,dataset2\tulip_0024.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0025.jpg,dataset2\tulip_0025.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0026.jpg,dataset2\tulip_0026.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0027.jpg,dataset2\tulip_0027.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0028.jpg,dataset2\tulip_0028.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0029.jpg,dataset2\tulip_0029.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0030.jpg,dataset2\tulip_0030.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0031.jpg,dataset2\tulip_0031.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0032.jpg,dataset2\tulip_0032.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0033.jpg,dataset2\tulip_0033.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0034.jpg,dataset2\tulip_0034.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0035.jpg,dataset2\tulip_0035.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0036.jpg,dataset2\tulip_0036.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0037.jpg,dataset2\tulip_0037.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0038.jpg,dataset2\tulip_0038.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0039.jpg,dataset2\tulip_0039.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0040.jpg,dataset2\tulip_0040.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0041.jpg,dataset2\tulip_0041.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0042.jpg,dataset2\tulip_0042.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0043.jpg,dataset2\tulip_0043.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0044.jpg,dataset2\tulip_0044.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0045.jpg,dataset2\tulip_0045.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0046.jpg,dataset2\tulip_0046.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0047.jpg,dataset2\tulip_0047.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0048.jpg,dataset2\tulip_0048.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0049.jpg,dataset2\tulip_0049.jpg,tulip
